3584	3072	2	8	508	0.00000
3584	3584	2	74	18	0.00000
3584	3584	1	124	100	0.80412
3584	3072	1	222	282	2.61398
3584	3072	1	160	164	0.25946
3584	3072	2	338	364	0.00000
3584	3072	2	350	310	0.00000
3584	3072	2	346	160	0.00000
3584	3072	1	398	200	3.77039
3584	3072	1	400	408	0.00000
3584	3072	1	442	314	5.69603
3584	3584	1	138	340	0.00000
3584	3584	1	128	210	0.23109
3072	3584	1	434	152	3.76184
3584	3584	1	442	318	0.41002
3584	3584	2	492	206	0.00000
3584	3584	1	412	198	0.93667
3584	3072	1	226	472	2.71676
3072	3072	1	472	466	0.60393
3072	3072	2	60	482	0.00000
3584	3072	1	132	366	1.63363
3584	3584	1	418	26	0.33926
3584	3584	1	300	146	3.11315
3584	3072	2	440	12	0.00000
3584	3072	1	490	446	0.30080
3584	3584	1	322	32	4.17988
3072	3584	1	164	148	2.22263
3072	3584	1	344	116	1.10571
3072	3584	1	260	106	3.33899
3072	3584	1	184	48	4.27139
3072	3584	1	216	394	0.18999
3072	3584	1	138	278	1.59138
3072	3584	1	380	278	5.68248
3584	3584	1	278	352	0.19462
3584	3584	1	330	478	5.89187
3072	3584	1	54	206	5.16154
3072	3584	1	52	458	0.80724
3072	3584	1	126	356	5.19647
3072	3584	2	18	246	0.00000
3072	3584	2	20	368	0.00000
3584	3584	2	32	200	0.00000
3072	3584	2	480	270	0.00000
3584	3584	1	42	276	0.96966
3584	3584	1	248	268	0.00000
3584	3584	1	114	434	4.74288
3584	3584	1	34	350	4.91392
3072	3072	2	12	206	0.00000
3072	3584	1	236	500	4.29998
3584	3584	1	478	456	5.82069
3584	3584	1	382	408	2.53605
3584	3584	1	234	472	0.00000
3072	3584	1	390	358	2.55912
3072	3584	1	300	364	0.75315
3072	3584	2	374	472	0.00000
3584	3584	2	24	492	0.00000
3584	3584	1	490	370	4.55761
3584	3584	2	186	226	0.00000
3584	3584	2	188	306	0.00000
2048	3072	1	252	376	3.56845
2560	3584	1	172	512	0.00000
2560	3584	1	260	486	0.00000
2048	3584	1	372	486	0.00000
2048	3584	1	296	458	0.00000
2048	3584	1	82	500	0.57489
2048	3584	1	448	470	0.00000
2560	3584	1	90	512	0.00000
2048	3584	1	170	492	4.66894
2048	3584	1	212	388	0.00000
2048	3584	1	164	328	0.64242
2560	3584	1	26	288	0.00000
2048	3584	1	66	254	3.80627
2048	3584	1	380	224	0.00000
2048	3584	1	34	172	0.45191
2048	3584	1	330	316	3.19798
2048	3584	1	464	192	5.87306
2560	3584	1	420	424	0.00000
2560	3584	1	510	374	0.50390
2048	3584	1	434	368	0.71654
2560	3584	1	266	356	3.84261
2560	3584	1	382	302	5.92290
2560	3584	1	152	348	0.64445
2560	3584	1	362	378	2.59367
2560	3584	1	12	456	3.00013
2560	3584	1	440	266	2.61615
2560	3584	1	512	218	5.56172
2048	3584	2	196	194	0.00000
2048	3584	1	312	216	4.38753
2560	3584	1	112	250	1.15759
2560	3584	1	342	134	0.00000
2560	3584	1	276	160	2.81678
2560	3584	1	146	144	2.02666
2560	3584	1	122	34	4.35403
2560	3584	1	432	126	4.26844
2560	3584	1	500	14	0.00000
2560	3072	1	400	494	0.00000
2048	3584	1	502	30	5.78848
2048	3584	1	356	92	1.02819
2048	3584	1	38	54	5.85078
2048	3584	1	230	36	4.61002
2048	3072	1	152	480	4.11539
2048	3072	2	66	404	0.00000
2560	3072	1	320	482	2.77599
2560	3072	1	212	398	0.71038
2560	3072	2	258	488	0.00000
2560	3072	1	80	452	0.58800
2048	3072	1	400	440	4.59711
2048	3072	1	374	362	0.49538
2048	3072	2	274	252	0.00000
2048	3072	1	76	246	2.68278
2048	3072	2	188	324	0.00000
2048	3072	2	38	324	0.00000
2048	3072	2	364	504	0.00000
2560	3072	1	318	294	1.90603
2560	3072	2	430	400	0.00000
2560	3072	1	470	316	0.00000
2560	3072	1	324	106	5.23700
2560	3072	1	386	38	5.45131
2560	3072	1	422	156	3.84416
2560	3072	1	500	226	2.73147
2560	3072	1	110	184	4.57864
2560	3072	1	24	280	3.46578
2560	3072	1	62	96	1.44397
2560	3072	1	220	46	0.67410
2560	3072	2	222	140	0.00000
2560	3072	2	342	244	0.00000
2560	3072	1	122	320	4.84379
2048	3072	1	238	80	5.65840
2048	3072	1	366	132	5.37391
2048	3072	1	122	110	0.54855
2048	3072	1	28	24	5.59321
2048	3072	2	282	288	0.00000
2048	3072	2	434	236	0.00000
2560	3072	2	16	180	0.00000
2048	3072	1	404	0	0.55335
2048	3072	1	290	2	5.74823
