1024	3584	1	6	354	4.56284
1024	3584	1	20	470	4.77529
1536	3584	1	510	176	0.42976
1024	3072	1	0	258	3.45185
1536	3584	1	62	6	2.29505
1536	3584	1	182	8	3.06176
1024	3584	2	306	94	0.00000
1024	3072	2	386	78	0.00000
1536	3072	2	512	48	0.00000
1536	3584	2	386	130	0.00000
1536	3584	2	354	70	0.00000
1536	3072	1	500	242	1.87063
2560	2560	1	418	450	2.36702
2560	2560	1	244	242	4.57505
2560	2560	1	334	312	0.21507
2560	2560	1	114	320	4.24311
2560	2560	1	28	476	5.45379
2048	2560	1	244	336	4.71239
2560	2560	1	492	134	3.50414
2560	2048	1	310	508	2.92504
2560	2048	1	222	104	0.00000
2560	2048	1	466	52	0.64593
2048	2048	1	426	406	5.64593
2560	2560	1	506	414	0.00000
2048	2048	1	230	290	0.53726
2560	2560	1	160	62	5.27323
2048	2560	1	310	60	2.74345
2048	2560	1	238	120	0.14279
2048	2560	1	78	122	4.25437
2048	2560	1	14	42	4.41292
2048	2560	1	268	472	5.68314
2560	2560	1	132	142	2.19147
2048	2560	1	44	400	5.63799
2560	2048	1	408	374	0.62815
2560	2048	1	510	388	3.75396
2560	2560	1	96	216	5.63701
2560	2560	1	292	148	4.36752
2560	2048	1	314	86	0.00000
2560	2560	1	416	280	3.09585
2048	2048	1	270	378	1.43462
2560	2048	1	356	292	2.01483
2560	2560	1	270	404	2.52803
2560	2560	1	178	466	1.38668
2048	2560	1	404	100	4.18443
2048	2048	1	52	320	3.76761
2048	2560	1	500	2	3.78752
2048	2048	1	378	472	5.01566
2048	2560	1	420	476	0.43844
2048	2560	2	194	404	0.00000
2048	2560	2	314	430	0.00000
2048	2560	2	174	350	0.00000
2048	2560	2	92	300	0.00000
2048	2560	2	444	314	0.00000
2560	2560	2	6	334	0.00000
2048	2560	2	316	208	0.00000
2048	2560	1	84	218	0.73436
2560	2048	1	228	434	0.00000
2560	2048	1	64	408	3.06187
2560	2560	2	28	164	0.00000
2560	2048	2	440	476	0.00000
2560	2048	1	216	234	0.70521
2048	2048	1	508	312	3.90019
2048	2048	1	492	234	0.56558
2560	2048	1	40	128	2.42362
2560	2048	1	142	218	4.28591
2048	2048	1	426	138	1.53438
2048	2048	1	180	230	0.00000
2048	2048	1	26	176	1.45017
2048	2048	1	114	86	2.27702
2048	2048	1	280	76	4.12779
2048	2048	1	188	74	2.85373
2048	2048	1	230	0	0.00000
2560	2048	2	302	388	0.00000
3072	2048	1	186	220	5.07647
3072	2048	1	208	428	5.14072
3072	2048	1	424	484	3.05485
3072	2560	1	328	58	3.61995
3072	2560	1	100	196	4.33547
3072	2560	1	122	118	1.60961
3072	2560	1	276	174	3.18366
3072	2560	1	336	160	0.21536
3072	2048	1	510	448	2.20790
3584	2048	1	166	490	3.34561
3584	2048	1	314	388	4.43538
3584	2048	1	342	326	2.06841
3584	2048	1	330	474	5.08753
3584	2560	1	272	18	5.31223
3072	2560	1	450	66	5.46222
3072	2560	1	370	304	3.17412
3072	2560	1	182	300	0.73450
3584	2048	1	60	214	0.77317
3072	2048	1	420	160	2.11089
3584	2048	1	8	84	5.04686
3584	2048	1	174	258	5.04664
3584	2048	1	166	342	4.99293
3072	2048	1	508	290	2.45957
3584	2048	1	238	102	4.19022
3584	2048	1	466	72	0.00000
3584	2048	1	362	228	5.79528
3072	2048	1	248	52	0.00000
3072	2048	1	164	94	4.10362
3072	2048	1	46	392	4.46709
3584	2560	1	50	30	4.96738
3584	2048	1	88	442	6.08579
3584	2048	1	454	324	0.09153
3584	2048	1	244	164	1.49209
3072	2560	2	250	26	0.00000
3072	2048	1	108	504	0.74460
3584	2560	1	182	202	5.91796
3584	2560	1	210	142	2.32007
3584	2560	1	310	138	2.49641
3584	2560	1	414	100	5.55792
3584	2048	1	464	504	5.51968
3072	2560	1	462	336	0.00000
3584	2560	1	18	204	3.15609
3072	2560	2	474	184	0.00000
3072	2560	2	154	72	0.00000
3584	2560	1	258	304	2.36682
3584	2560	1	432	254	1.23087
3584	2560	1	356	196	3.46334
3584	2560	1	80	150	2.44685
3072	2560	1	328	394	5.82888
3072	2560	2	162	404	0.00000
3584	2560	1	138	378	0.29051
3584	2560	1	44	316	1.49847
3584	2560	1	130	268	2.02623
3584	2560	1	402	380	5.71288
3584	2560	1	476	338	2.20383
3584	2560	1	60	468	2.05241
3584	2560	1	244	426	4.15252
3584	2560	1	304	484	4.14105
3584	2560	1	476	436	6.04739
3072	2560	1	252	446	2.93168
3072	2560	1	52	458	3.45153
3584	2048	1	32	10	0.89213
3072	2048	1	378	20	5.84542
3072	2048	1	72	8	0.62763
3072	2560	2	436	136	0.00000
3072	3072	1	232	212	0.88464
3072	3072	1	90	50	0.64833
3072	3072	1	216	62	0.00000
3072	3072	1	298	60	3.02053
3072	3072	1	406	78	5.90374
3072	3072	2	428	252	0.00000
3584	3072	2	362	320	0.00000
3584	3072	2	344	370	0.00000
3072	3072	1	10	240	6.27578
3072	3072	1	78	202	6.03821
3072	3072	1	132	166	0.00000
3072	3072	1	336	218	0.76215
3072	3072	1	480	230	2.78713
3584	3072	1	26	60	0.00000
3584	3072	1	68	180	4.80684
3584	3072	1	174	158	0.00000
3584	3072	1	232	102	0.00000
3584	3072	1	292	178	0.00000
3584	3072	1	476	184	0.32495
3584	3072	1	408	194	3.55543
3584	3072	2	346	176	0.00000
3072	3072	1	384	310	5.00849
3072	3072	1	218	336	1.74773
3584	3072	1	220	280	2.28403
3584	3072	1	410	424	0.00000
3584	3072	1	496	390	0.55303
3584	3584	2	488	198	0.00000
3584	3072	2	172	26	0.00000
3072	3072	1	490	396	4.12886
3584	3072	2	90	344	0.00000
3584	3584	2	86	10	0.00000
3584	3072	1	138	450	2.81641
3584	3072	1	224	460	2.93508
3584	3072	1	306	426	2.65577
3584	3584	1	416	52	0.47835
3584	3584	1	322	38	3.88051
3584	3584	1	434	168	0.57430
3072	3072	1	46	434	6.01693
3072	3072	1	128	400	6.04395
3072	3072	1	330	394	1.17102
3072	3072	1	224	450	5.74957
3072	3072	1	336	490	0.70449
3072	3072	1	456	492	0.27323
3584	3584	1	118	90	0.78185
3584	3584	1	202	106	3.53826
3584	3584	1	308	148	3.30062
3072	3584	1	44	52	5.90268
3072	3584	1	154	50	4.02928
3072	3584	1	334	76	1.66096
3072	3584	1	444	142	1.29620
3072	3584	1	234	102	2.83914
3072	3584	1	152	168	2.32917
3584	3584	1	118	210	0.00000
3584	3584	1	228	244	0.00000
3072	3584	1	46	198	5.13752
3072	3584	1	268	274	6.10333
3072	3584	1	390	264	5.48409
3072	3584	1	130	272	4.71239
3584	3584	1	52	270	1.17822
3584	3584	1	456	314	0.41360
3072	3584	2	24	264	0.00000
3072	3584	1	138	348	5.15717
3072	3584	1	50	452	0.58800
3072	3584	1	228	386	0.00000
3072	3584	1	468	412	3.29356
3584	3584	1	264	368	0.38706
3584	3584	2	32	374	0.00000
3072	3584	2	374	360	0.00000
3584	3584	1	462	444	0.00000
3584	3584	1	330	450	5.73882
3072	3584	2	484	272	0.00000
3072	3584	1	314	380	0.38688
3584	3584	1	196	266	0.06970
3584	3584	2	30	502	0.00000
2560	3072	2	350	238	0.00000
2560	3072	1	96	190	5.16763
2560	3072	2	228	136	0.00000
2048	3072	1	84	248	3.07717
2048	3072	1	134	116	0.43447
2048	3072	1	258	100	5.80149
2048	3072	1	264	360	3.32152
2560	3072	1	18	296	3.58841
2560	3072	1	204	384	0.15573
2560	3072	1	100	314	4.43529
2560	3072	1	60	106	1.79530
2560	3072	1	212	44	1.32756
2560	3072	1	312	106	5.18462
2560	3072	1	412	52	5.07809
2560	3072	1	418	174	4.15013
2048	3072	2	434	230	0.00000
2048	3072	2	398	36	0.00000
2048	3072	2	314	40	0.00000
2048	3072	2	62	42	0.00000
2048	3072	2	90	402	0.00000
2048	3072	1	134	440	3.96216
2048	3584	1	216	34	4.54807
2048	3072	1	392	322	0.34507
2048	3072	2	278	254	0.00000
2048	3584	1	352	82	1.16036
2048	3072	1	462	418	4.96854
2048	3584	1	504	22	5.46554
2560	3584	1	132	34	4.00444
2560	3072	1	308	506	2.79946
2560	3072	1	404	502	5.77593
2560	3072	1	448	310	6.00233
2560	3072	2	506	230	0.00000
2560	3584	1	342	164	0.00000
2560	3584	1	270	140	3.29995
2560	3584	1	132	158	1.80509
2560	3584	1	440	130	4.09172
2560	3584	1	494	18	0.00000
2560	3584	1	486	218	6.11378
2560	3072	1	310	306	1.71025
2048	3584	1	390	212	5.85639
2048	3584	2	190	194	0.00000
2048	3584	1	68	256	3.15157
2048	3584	1	154	312	1.08914
2560	3584	1	22	274	0.00000
2560	3584	1	158	364	0.21734
2560	3584	1	130	226	1.56815
2048	3584	1	312	222	5.41997
2048	3584	1	444	358	0.34603
2048	3584	1	458	172	6.09945
2048	3584	1	312	318	0.96271
2048	3584	1	292	450	0.00000
2048	3584	1	380	456	5.96493
2560	3584	1	16	452	6.26351
2048	3584	1	458	452	0.00000
2560	3584	1	318	362	5.67242
2560	3584	1	376	314	5.82991
2560	3584	1	442	296	5.82126
2048	3584	1	218	386	0.00000
2560	3584	1	248	480	0.00000
2560	3584	1	416	456	0.00000
2048	3584	1	90	480	0.00000
